,Date,Value,roi,roi_Value,roi_Value_percent,Date_year,Date_month,Date_day,month_mean_Value,month_roi
802,2018-11-22,4548.7975,1,56.81750000000011,1.2648653823035747,2018,11,22,5464.569794833334,-1
803,2018-11-23,4309.3375,-1,-239.46000000000004,-5.264248408507964,2018,11,23,5464.569794833334,-1
804,2018-11-24,4352.98,1,43.64249999999993,1.0127426779638384,2018,11,24,5464.569794833334,-1
805,2018-11-25,3823.511667,-1,-529.4683329999993,-12.163353220092889,2018,11,25,5464.569794833334,-1
806,2018-11-26,3920.536667,1,97.02499999999964,2.5375886998699104,2018,11,26,5464.569794833334,-1
807,2018-11-27,3793.35,-1,-127.18666699999994,-3.244113696743547,2018,11,27,5464.569794833334,-1
808,2018-11-28,4103.453846,1,310.10384600000043,8.174933660221189,2018,11,28,5464.569794833334,-1
809,2018-11-29,4263.783333,1,160.32948699999997,3.9071838752685695,2018,11,29,5464.569794833334,-1
810,2018-11-30,4278.77,1,14.986667000000125,0.35148753652675635,2018,11,30,5464.569794833334,-1
811,2018-12-01,4116.7775,-1,-161.9925000000003,-3.785959516403085,2018,12,1,3721.1235752258067,1
812,2018-12-02,4167.546667,1,50.76916699999947,1.2332259151727163,2018,12,2,3721.1235752258067,1
813,2018-12-03,4140.6,-1,-26.946666999999252,-0.646583449523716,2018,12,3,3721.1235752258067,1
814,2018-12-04,3961.493333,-1,-179.10666700000047,-4.32562109356133,2018,12,4,3721.1235752258067,1
815,2018-12-05,3858.349167,-1,-103.14416600000004,-2.6036688018831016,2018,12,5,3721.1235752258067,1
816,2018-12-06,3744.98,-1,-113.36916699999983,-2.938281687143113,2018,12,6,3721.1235752258067,1
817,2018-12-07,3405.643333,-1,-339.33666700000003,-9.061107589359624,2018,12,7,3721.1235752258067,-1
818,2018-12-08,3435.34,1,29.69666700000016,0.8719840598763064,2018,12,8,3721.1235752258067,-1
819,2018-12-09,3453.66,1,18.31999999999971,0.5332805486501979,2018,12,9,3721.1235752258067,-1
820,2018-12-10,3523.96,1,70.30000000000018,2.0355217363608515,2018,12,10,3721.1235752258067,-1
821,2018-12-11,3426.19,-1,-97.76999999999998,-2.7744355781563916,2018,12,11,3721.1235752258067,-1
822,2018-12-12,3407.28,-1,-18.909999999999854,-0.5519250245899922,2018,12,12,3721.1235752258067,-1
823,2018-12-13,3406.7625,-1,-0.517500000000382,-0.015188067901680577,2018,12,13,3721.1235752258067,-1
824,2018-12-14,3278.374167,-1,-128.38833299999988,-3.7686317434807934,2018,12,14,3721.1235752258067,-1
825,2018-12-15,3242.42,-1,-35.95416699999987,-1.0967072447652029,2018,12,15,3721.1235752258067,-1
826,2018-12-16,3271.238333,1,28.81833299999971,0.8887908722497305,2018,12,16,3721.1235752258067,-1
827,2018-12-17,3392.405,1,121.16666700000042,3.703999973883909,2018,12,17,3721.1235752258067,-1
828,2018-12-18,3556.54,1,164.13499999999976,4.838307926087827,2018,12,18,3721.1235752258067,-1
829,2018-12-19,3808.0425,1,251.50250000000005,7.071549877127772,2018,12,19,3721.1235752258067,1
830,2018-12-20,3982.850833,1,174.80833299999995,4.590503729934736,2018,12,20,3721.1235752258067,1
831,2018-12-21,4135.19,1,152.33916699999963,3.824877540925963,2018,12,21,3721.1235752258067,1
832,2018-12-22,3910.973333,-1,-224.2166669999997,-5.422161182436592,2018,12,22,3721.1235752258067,1
833,2018-12-23,4027.478333,1,116.50500000000011,2.9789259624184736,2018,12,23,3721.1235752258067,1
834,2018-12-24,3995.17,-1,-32.30833299999995,-0.8021975620644498,2018,12,24,3721.1235752258067,1
835,2018-12-25,3813.88,-1,-181.28999999999996,-4.5377293081395775,2018,12,25,3721.1235752258067,1
836,2018-12-26,3825.379167,1,11.499166999999943,0.3015083589415488,2018,12,26,3721.1235752258067,1
837,2018-12-27,3848.21,1,22.830832999999984,0.5968253603970125,2018,12,27,3721.1235752258067,1
838,2018-12-28,3743.905,-1,-104.30499999999984,-2.7104809768697615,2018,12,28,3721.1235752258067,1
839,2018-12-29,3912.285833,1,168.3808329999997,4.497465427140905,2018,12,29,3721.1235752258067,1
840,2018-12-30,3770.36,-1,-141.92583299999978,-3.627695906133957,2018,12,30,3721.1235752258067,1
841,2018-12-31,3791.545833,1,21.185833000000002,0.5619047783235553,2018,12,31,3721.1235752258067,1
842,2019-01-01,3752.271667,-1,-39.27416600000015,-1.0358351904432894,2019,1,1,3684.410295677419,1
843,2019-01-02,3855.88,1,103.60833300000013,2.761216196343177,2019,1,2,3684.410295677419,1
844,2019-01-03,3865.7975,1,9.917500000000018,0.2572045810554275,2019,1,3,3684.410295677419,1
845,2019-01-04,3822.626667,-1,-43.17083300000013,-1.1167380857378104,2019,1,4,3684.410295677419,1
846,2019-01-05,3856.62,1,33.99333299999989,0.8892663595285878,2019,1,5,3684.410295677419,1
847,2019-01-06,3920.456667,1,63.836667000000034,1.6552490782083804,2019,1,6,3684.410295677419,1
848,2019-01-07,4036.093333,1,115.63666599999988,2.949571333700954,2019,1,7,3684.410295677419,1
849,2019-01-08,4032.25,-1,-3.8433329999998023,-0.09522408633556251,2019,1,8,3684.410295677419,1
850,2019-01-09,4034.138333,1,1.888332999999875,0.04683075206150102,2019,1,9,3684.410295677419,1
851,2019-01-10,3812.585833,-1,-221.55249999999978,-5.491941071719312,2019,1,10,3684.410295677419,1
852,2019-01-11,3646.25,-1,-166.3358330000001,-4.362808872662568,2019,1,11,3684.410295677419,-1
853,2019-01-12,3646.345833,1,0.09583299999985684,0.0026282619129203108,2019,1,12,3684.410295677419,-1
854,2019-01-13,3599.841667,-1,-46.504165999999714,-1.2753635592962616,2019,1,13,3684.410295677419,-1
855,2019-01-14,3531.96,-1,-67.8816670000001,-1.8856847961474552,2019,1,14,3684.410295677419,-1
856,2019-01-15,3656.785,1,124.82499999999982,3.5341566722159885,2019,1,15,3684.410295677419,-1
857,2019-01-16,3621.270833,-1,-35.514166999999816,-0.9711855359284131,2019,1,16,3684.410295677419,-1
858,2019-01-17,3621.43,1,0.15916699999979755,0.004395335431675998,2019,1,17,3684.410295677419,-1
859,2019-01-18,3632.395,1,10.965000000000146,0.3027809456485462,2019,1,18,3684.410295677419,-1
860,2019-01-19,3690.523333,1,58.12833300000011,1.6002756583466309,2019,1,19,3684.410295677419,1
861,2019-01-20,3703.98,1,13.456666999999925,0.36462760930605187,2019,1,20,3684.410295677419,1
862,2019-01-21,3548.4275,-1,-155.55250000000024,-4.199604209525976,2019,1,21,3684.410295677419,-1
863,2019-01-22,3540.02,-1,-8.4074999999998,-0.23693593852487618,2019,1,22,3684.410295677419,-1
864,2019-01-23,3587.35,1,47.32999999999993,1.3369980960559524,2019,1,23,3684.410295677419,-1
865,2019-01-24,3566.4,-1,-20.949999999999818,-0.5839965434094755,2019,1,24,3684.410295677419,-1
866,2019-01-25,3586.25,1,19.84999999999991,0.5565836698070858,2019,1,25,3684.410295677419,-1
867,2019-01-26,3577.79,-1,-8.460000000000036,-0.23590101080515963,2019,1,26,3684.410295677419,-1
868,2019-01-27,3576.3,-1,-1.4899999999997817,-0.04164582046458237,2019,1,27,3684.410295677419,-1
869,2019-01-28,3554.5,-1,-21.800000000000182,-0.6095685484998513,2019,1,28,3684.410295677419,-1
870,2019-01-29,3448.58,-1,-105.92000000000007,-2.9798846532564376,2019,1,29,3684.410295677419,-1
871,2019-01-30,3421.6,-1,-26.980000000000018,-0.7823509966420967,2019,1,30,3684.410295677419,-1
872,2019-01-31,3470.0,1,48.40000000000009,1.4145429039046087,2019,1,31,3684.410295677419,-1
873,2019-02-01,3444.81,-1,-25.190000000000055,-0.7259365994236328,2019,2,1,3684.3514285714286,-1
874,2019-02-02,3475.33,1,30.519999999999982,0.8859704889384316,2019,2,2,3684.3514285714286,-1
875,2019-02-03,3506.22,1,30.889999999999873,0.8888364558185804,2019,2,3,3684.3514285714286,-1
876,2019-02-04,3456.02,-1,-50.19999999999982,-1.4317413054514498,2019,2,4,3684.3514285714286,-1
877,2019-02-05,3452.35,-1,-3.6700000000000728,-0.10619151509540085,2019,2,5,3684.3514285714286,-1
878,2019-02-06,3467.34,1,14.990000000000236,0.4341969962489388,2019,2,6,3684.3514285714286,-1
879,2019-02-07,3405.7,-1,-61.64000000000033,-1.7777316328943895,2019,2,7,3684.3514285714286,-1
880,2019-02-08,3394.76,-1,-10.9399999999996,-0.32122617964000355,2019,2,8,3684.3514285714286,-1
881,2019-02-09,3661.08,1,266.3199999999997,7.845031754822128,2019,2,9,3684.3514285714286,-1
882,2019-02-10,3664.38,1,3.300000000000182,0.09013733652365373,2019,2,10,3684.3514285714286,-1
883,2019-02-11,3686.29,1,21.909999999999854,0.5979183381636144,2019,2,11,3684.3514285714286,1
884,2019-02-12,3629.47,-1,-56.820000000000164,-1.5413871399157464,2019,2,12,3684.3514285714286,-1
885,2019-02-13,3632.42,1,2.950000000000273,0.08127908482506463,2019,2,13,3684.3514285714286,-1
886,2019-02-14,3614.5,-1,-17.920000000000073,-0.4933350218311779,2019,2,14,3684.3514285714286,-1
887,2019-02-15,3600.31,-1,-14.190000000000055,-0.3925854198367701,2019,2,15,3684.3514285714286,-1
888,2019-02-16,3608.2,1,7.889999999999873,0.2191477956064859,2019,2,16,3684.3514285714286,-1
889,2019-02-17,3619.55,1,11.350000000000364,0.31456127709108045,2019,2,17,3684.3514285714286,-1
890,2019-02-18,3670.74,1,51.1899999999996,1.4142642041137599,2019,2,18,3684.3514285714286,-1
891,2019-02-19,3910.8,1,240.0600000000004,6.53982575720428,2019,2,19,3684.3514285714286,1
892,2019-02-20,3926.53,1,15.730000000000018,0.40221949473253604,2019,2,20,3684.3514285714286,1
893,2019-02-21,3987.18,1,60.649999999999636,1.5446208229658154,2019,2,21,3684.3514285714286,1
894,2019-02-22,3944.88,-1,-42.29999999999973,-1.060900185093217,2019,2,22,3684.3514285714286,1
895,2019-02-23,3983.48,1,38.59999999999991,0.9784835026667456,2019,2,23,3684.3514285714286,1
896,2019-02-24,4139.6,1,156.12000000000035,3.919186239167771,2019,2,24,3684.3514285714286,1
897,2019-02-25,3766.89,-1,-372.7100000000005,-9.00352691081265,2019,2,25,3684.3514285714286,1
898,2019-02-26,3848.33,1,81.44000000000005,2.1619957046794585,2019,2,26,3684.3514285714286,1
899,2019-02-27,3831.45,-1,-16.88000000000011,-0.4386318221150502,2019,2,27,3684.3514285714286,1
900,2019-02-28,3833.23,1,1.7800000000002,0.046457607433222414,2019,2,28,3684.3514285714286,1
901,2019-03-01,3850.08,1,16.84999999999991,0.4395770668600608,2019,3,1,3942.4990322580647,-1
902,2019-03-02,3834.62,-1,-15.460000000000036,-0.40155009766030936,2019,3,2,3942.4990322580647,-1
903,2019-03-03,3831.44,-1,-3.1799999999998363,-0.08292868654520752,2019,3,3,3942.4990322580647,-1
904,2019-03-04,3814.58,-1,-16.860000000000127,-0.44004343014637126,2019,3,4,3942.4990322580647,-1
905,2019-03-05,3730.98,-1,-83.59999999999991,-2.1915912105657744,2019,3,5,3942.4990322580647,-1
906,2019-03-06,3872.25,1,141.26999999999998,3.7864046443561743,2019,3,6,3942.4990322580647,-1
907,2019-03-07,3876.85,1,4.599999999999909,0.11879398282651969,2019,3,7,3942.4990322580647,-1
908,2019-03-08,3886.82,1,9.970000000000255,0.2571675458168424,2019,3,8,3942.4990322580647,-1
909,2019-03-09,3875.96,-1,-10.860000000000127,-0.2794057867356895,2019,3,9,3942.4990322580647,-1
910,2019-03-10,3950.56,1,74.59999999999991,1.924684465267957,2019,3,10,3942.4990322580647,1
911,2019-03-11,3928.17,-1,-22.389999999999873,-0.5667550929488446,2019,3,11,3942.4990322580647,-1
912,2019-03-12,3881.09,-1,-47.07999999999993,-1.198522467204829,2019,3,12,3942.4990322580647,-1
913,2019-03-13,3892.51,1,11.420000000000073,0.294247234668613,2019,3,13,3942.4990322580647,-1
914,2019-03-14,3877.77,-1,-14.740000000000236,-0.3786759700039367,2019,3,14,3942.4990322580647,-1
915,2019-03-15,3885.21,1,7.440000000000055,0.19186284900858108,2019,3,15,3942.4990322580647,-1
916,2019-03-16,3936.5,1,51.289999999999964,1.320134561580969,2019,3,16,3942.4990322580647,-1
917,2019-03-17,4015.95,1,79.44999999999982,2.0182903594563655,2019,3,17,3942.4990322580647,1
918,2019-03-18,3994.92,-1,-21.029999999999745,-0.523661898180997,2019,3,18,3942.4990322580647,1
919,2019-03-19,3998.77,1,3.849999999999909,0.09637239293903029,2019,3,19,3942.4990322580647,1
920,2019-03-20,4029.11,1,30.340000000000146,0.7587333104929803,2019,3,20,3942.4990322580647,1
921,2019-03-21,4056.4,1,27.289999999999964,0.6773207978933303,2019,3,21,3942.4990322580647,1
922,2019-03-22,3992.34,-1,-64.05999999999995,-1.5792328172764012,2019,3,22,3942.4990322580647,1
923,2019-03-23,3999.06,1,6.7199999999998,0.1683223372758783,2019,3,23,3942.4990322580647,1
924,2019-03-24,4011.92,1,12.860000000000127,0.32157557025901407,2019,3,24,3942.4990322580647,1
925,2019-03-25,3994.11,-1,-17.809999999999945,-0.4439270972501931,2019,3,25,3942.4990322580647,1
926,2019-03-26,3935.89,-1,-58.220000000000255,-1.4576463843008893,2019,3,26,3942.4990322580647,-1
927,2019-03-27,3947.74,1,11.849999999999909,0.3010754873738827,2019,3,27,3942.4990322580647,1
928,2019-03-28,4048.51,1,100.77000000000044,2.552599715280146,2019,3,28,3942.4990322580647,1
929,2019-03-29,4037.37,-1,-11.140000000000327,-0.2751629611881983,2019,3,29,3942.4990322580647,1
930,2019-03-30,4115.55,1,78.18000000000029,1.9364090980019244,2019,3,30,3942.4990322580647,1
931,2019-03-31,4114.44,-1,-1.110000000000582,-0.026970878740401213,2019,3,31,3942.4990322580647,1
932,2019-04-01,4114.16,-1,-0.27999999999974534,-0.006805300356785986,2019,4,1,5120.992333333333,-1
933,2019-04-02,4152.53,1,38.36999999999989,0.9326326637758349,2019,4,2,5120.992333333333,-1
934,2019-04-03,4882.88,1,730.3500000000004,17.588072813441453,2019,4,3,5120.992333333333,-1
935,2019-04-04,4959.81,1,76.93000000000029,1.575504620224136,2019,4,4,5120.992333333333,-1
936,2019-04-05,4911.24,-1,-48.57000000000062,-0.9792713833796176,2019,4,5,5120.992333333333,-1
937,2019-04-06,5028.77,1,117.53000000000065,2.393081991513358,2019,4,6,5120.992333333333,-1
938,2019-04-07,5053.52,1,24.75,0.4921680649542532,2019,4,7,5120.992333333333,-1
939,2019-04-08,5189.39,1,135.8699999999999,2.6886210008073554,2019,4,8,5120.992333333333,1
940,2019-04-09,5268.71,1,79.31999999999971,1.5285033501047274,2019,4,9,5120.992333333333,1
941,2019-04-10,5175.81,-1,-92.89999999999964,-1.7632399581681213,2019,4,10,5120.992333333333,1
942,2019-04-11,5310.18,1,134.3699999999999,2.596115390634507,2019,4,11,5120.992333333333,1
943,2019-04-12,5035.02,-1,-275.15999999999985,-5.18174525157339,2019,4,12,5120.992333333333,-1
944,2019-04-13,5072.85,1,37.82999999999993,0.7513376312308575,2019,4,13,5120.992333333333,-1
945,2019-04-14,5064.62,-1,-8.230000000000473,-0.16223621829938736,2019,4,14,5120.992333333333,-1
946,2019-04-15,5152.51,1,87.89000000000033,1.7353720516050628,2019,4,15,5120.992333333333,1
947,2019-04-16,5036.18,-1,-116.32999999999993,-2.2577345798455495,2019,4,16,5120.992333333333,-1
948,2019-04-17,5196.65,1,160.46999999999935,3.186343617583155,2019,4,17,5120.992333333333,1
949,2019-04-18,5220.37,1,23.720000000000255,0.4564479039381189,2019,4,18,5120.992333333333,1
950,2019-04-19,5276.31,1,55.94000000000051,1.071571555272912,2019,4,19,5120.992333333333,1
951,2019-04-20,5277.04,1,0.7299999999995634,0.013835426652330198,2019,4,20,5120.992333333333,1
952,2019-04-21,5309.28,1,32.23999999999978,0.610948562072673,2019,4,21,5120.992333333333,1
953,2019-04-22,5281.83,-1,-27.449999999999818,-0.5170192568483828,2019,4,22,5120.992333333333,1
954,2019-04-23,5377.19,1,95.35999999999967,1.8054348587516005,2019,4,23,5120.992333333333,1
955,2019-04-24,5518.16,1,140.97000000000025,2.621629512812459,2019,4,24,5120.992333333333,1
956,2019-04-25,5434.19,-1,-83.97000000000025,-1.5217028864694075,2019,4,25,5120.992333333333,1
957,2019-04-26,5195.61,-1,-238.57999999999993,-4.390350723842927,2019,4,26,5120.992333333333,1
958,2019-04-27,5292.83,1,97.22000000000025,1.8711951050983475,2019,4,27,5120.992333333333,1
959,2019-04-28,5280.19,-1,-12.640000000000327,-0.23881364033986216,2019,4,28,5120.992333333333,1
960,2019-04-29,5301.29,1,21.100000000000364,0.3996068323299041,2019,4,29,5120.992333333333,1
961,2019-04-30,5260.65,-1,-40.64000000000033,-0.7666058638557847,2019,4,30,5120.992333333333,1
962,2019-05-01,5269.79,1,9.140000000000327,0.17374278843869725,2019,5,1,7182.940967741935,-1
963,2019-05-02,5326.67,1,56.88000000000011,1.0793598985917867,2019,5,2,7182.940967741935,-1
964,2019-05-03,5390.16,1,63.48999999999978,1.19192666337505,2019,5,3,7182.940967741935,-1
965,2019-05-04,5657.14,1,266.9800000000005,4.953099722457227,2019,5,4,7182.940967741935,-1
966,2019-05-05,5771.08,1,113.9399999999996,2.0140919263090464,2019,5,5,7182.940967741935,-1
967,2019-05-06,5717.66,-1,-53.42000000000007,-0.9256499649978872,2019,5,6,7182.940967741935,-1
968,2019-05-07,5684.47,-1,-33.1899999999996,-0.5804822252459853,2019,5,7,7182.940967741935,-1
969,2019-05-08,5755.72,1,71.25,1.2534150061483305,2019,5,8,7182.940967741935,-1
970,2019-05-09,5936.72,1,181.0,3.14469779627918,2019,5,9,7182.940967741935,-1
971,2019-05-10,6146.91,1,210.1899999999996,3.5405072161058566,2019,5,10,7182.940967741935,-1
972,2019-05-11,6348.02,1,201.11000000000058,3.271725143202041,2019,5,11,7182.940967741935,-1
973,2019-05-12,7248.31,1,900.29,14.18221744733003,2019,5,12,7182.940967741935,1
974,2019-05-13,6978.63,-1,-269.6800000000003,-3.7205914206208104,2019,5,13,7182.940967741935,-1
975,2019-05-14,7823.11,1,844.4799999999996,12.100942448589473,2019,5,14,7182.940967741935,1
976,2019-05-15,7992.69,1,169.57999999999993,2.167680116986722,2019,5,15,7182.940967741935,1
977,2019-05-16,8206.9,1,214.21000000000004,2.6800739175421544,2019,5,16,7182.940967741935,1
978,2019-05-17,7885.96,-1,-320.9399999999996,-3.910611802263944,2019,5,17,7182.940967741935,1
979,2019-05-18,7362.22,-1,-523.7399999999998,-6.6414234918767,2019,5,18,7182.940967741935,1
980,2019-05-19,7265.05,-1,-97.17000000000007,-1.3198464593560104,2019,5,19,7182.940967741935,1
981,2019-05-20,8193.7,1,928.6500000000005,12.78243095367548,2019,5,20,7182.940967741935,1
982,2019-05-21,8007.03,-1,-186.67000000000098,-2.2782137495881103,2019,5,21,7182.940967741935,1
983,2019-05-22,7952.5,-1,-54.529999999999745,-0.6810265479210112,2019,5,22,7182.940967741935,1
984,2019-05-23,7625.93,-1,-326.5699999999997,-4.106507387613954,2019,5,23,7182.940967741935,1
985,2019-05-24,7880.29,1,254.35999999999967,3.3354620354500977,2019,5,24,7182.940967741935,1
986,2019-05-25,8003.26,1,122.97000000000025,1.5604755662545446,2019,5,25,7182.940967741935,1
987,2019-05-26,8071.45,1,68.1899999999996,0.8520277986720362,2019,5,26,7182.940967741935,1
988,2019-05-27,8744.42,1,672.9700000000003,8.337659280550586,2019,5,27,7182.940967741935,1
989,2019-05-28,8770.06,1,25.639999999999418,0.2932155591794472,2019,5,28,7182.940967741935,1
990,2019-05-29,8719.88,-1,-50.18000000000029,-0.572173964602298,2019,5,29,7182.940967741935,1
991,2019-05-30,8662.98,-1,-56.899999999999636,-0.6525319155768158,2019,5,30,7182.940967741935,1
992,2019-05-31,8272.46,-1,-390.52000000000044,-4.507917598793954,2019,5,31,7182.940967741935,1
993,2019-06-01,8553.81,1,281.35000000000036,3.401043945815397,2019,6,1,9324.068666666666,-1
994,2019-06-02,8554.8,1,0.9899999999997817,0.011573789925188678,2019,6,2,9324.068666666666,-1
995,2019-06-03,8739.03,1,184.23000000000138,2.15352784401741,2019,6,3,9324.068666666666,-1
996,2019-06-04,8134.92,-1,-604.1100000000006,-6.912780937930188,2019,6,4,9324.068666666666,-1
997,2019-06-05,7675.8,-1,-459.1199999999999,-5.643817025858889,2019,6,5,9324.068666666666,-1
998,2019-06-06,7786.04,1,110.23999999999978,1.43620208968446,2019,6,6,9324.068666666666,-1
999,2019-06-07,7803.23,1,17.1899999999996,0.22077975453503448,2019,6,7,9324.068666666666,-1
1000,2019-06-08,7998.29,1,195.0600000000004,2.4997340844752802,2019,6,8,9324.068666666666,-1
1001,2019-06-09,7931.34,-1,-66.94999999999982,-0.8370539202754567,2019,6,9,9324.068666666666,-1
1002,2019-06-10,7640.61,-1,-290.7300000000005,-3.665584882251933,2019,6,10,9324.068666666666,-1
1003,2019-06-11,8020.38,1,379.77000000000044,4.970414665844749,2019,6,11,9324.068666666666,-1
1004,2019-06-12,7917.58,-1,-102.80000000000018,-1.2817347806463057,2019,6,12,9324.068666666666,-1
1005,2019-06-13,8173.06,1,255.48000000000047,3.22674352516805,2019,6,13,9324.068666666666,-1
1006,2019-06-14,8237.88,1,64.8199999999988,0.7930934068757454,2019,6,14,9324.068666666666,-1
1007,2019-06-15,8693.6,1,455.72000000000116,5.532005807319374,2019,6,15,9324.068666666666,-1
1008,2019-06-16,8859.47,1,165.86999999999898,1.9079552774454653,2019,6,16,9324.068666666666,-1
1009,2019-06-17,8978.99,1,119.52000000000044,1.34906489891608,2019,6,17,9324.068666666666,-1
1010,2019-06-18,9327.48,1,348.4899999999998,3.881171490334657,2019,6,18,9324.068666666666,1
1011,2019-06-19,9076.18,-1,-251.29999999999927,-2.694189641789629,2019,6,19,9324.068666666666,-1
1012,2019-06-20,9281.7,1,205.52000000000044,2.264388762673288,2019,6,20,9324.068666666666,-1
1013,2019-06-21,9531.35,1,249.64999999999964,2.6897012400745512,2019,6,21,9324.068666666666,1
1014,2019-06-22,10209.38,1,678.0299999999988,7.113682741689255,2019,6,22,9324.068666666666,1
1015,2019-06-23,10668.63,1,459.25,4.498314295285316,2019,6,23,9324.068666666666,1
1016,2019-06-24,10814.48,1,145.85000000000036,1.3670921196067383,2019,6,24,9324.068666666666,1
1017,2019-06-25,11017.5,1,203.02000000000044,1.8772978451113733,2019,6,25,9324.068666666666,1
1018,2019-06-26,11766.4,1,748.8999999999996,6.797367823916494,2019,6,26,9324.068666666666,1
1019,2019-06-27,12932.55,1,1166.1499999999996,9.910847837911337,2019,6,27,9324.068666666666,1
1020,2019-06-28,11132.85,-1,-1799.699999999999,-13.916049039052616,2019,6,28,9324.068666666666,1
1021,2019-06-29,12374.35,1,1241.5,11.151681734686086,2019,6,29,9324.068666666666,1
1022,2019-06-30,11890.38,-1,-483.97000000000116,-3.911074117024338,2019,6,30,9324.068666666666,1
1023,2019-07-01,10737.73,-1,-1152.6499999999996,-9.693971092597543,2019,7,1,10674.014516129033,1
1024,2019-07-02,10578.72,-1,-159.01000000000022,-1.4808530294578113,2019,7,2,10674.014516129033,-1
1025,2019-07-03,10805.4,1,226.6800000000003,2.1427923227006698,2019,7,3,10674.014516129033,1
1026,2019-07-04,11984.76,1,1179.3600000000006,10.914542728635688,2019,7,4,10674.014516129033,1
1027,2019-07-05,11160.49,-1,-824.2700000000004,-6.877651283797093,2019,7,5,10674.014516129033,1
1028,2019-07-06,10955.16,-1,-205.32999999999993,-1.8397937724956515,2019,7,6,10674.014516129033,1
1029,2019-07-07,11232.04,1,276.880000000001,2.5273934839838126,2019,7,7,10674.014516129033,1
1030,2019-07-08,11477.01,1,244.96999999999935,2.180992945181813,2019,7,8,10674.014516129033,1
1031,2019-07-09,12313.08,1,836.0699999999997,7.284737052594706,2019,7,9,10674.014516129033,1
1032,2019-07-10,12586.78,1,273.7000000000007,2.2228394520298798,2019,7,10,10674.014516129033,1
1033,2019-07-11,12099.9,-1,-486.880000000001,-3.868185508922862,2019,7,11,10674.014516129033,1
1034,2019-07-12,11352.87,-1,-747.0299999999988,-6.173852676468391,2019,7,12,10674.014516129033,1
1035,2019-07-13,11803.97,1,451.09999999999854,3.9734446003521446,2019,7,13,10674.014516129033,1
1036,2019-07-14,11389.1,-1,-414.869999999999,-3.5146649813579582,2019,7,14,10674.014516129033,1
1037,2019-07-15,10186.96,-1,-1202.1400000000012,-10.555179952761861,2019,7,15,10674.014516129033,-1
1038,2019-07-16,10873.5,1,686.5400000000009,6.739400174340539,2019,7,16,10674.014516129033,1
1039,2019-07-17,9397.72,-1,-1475.7800000000007,-13.572262840851618,2019,7,17,10674.014516129033,-1
1040,2019-07-18,9674.28,1,276.5600000000013,2.9428414551614788,2019,7,18,10674.014516129033,-1
1041,2019-07-19,10638.56,1,964.2799999999988,9.967460110726574,2019,7,19,10674.014516129033,-1
1042,2019-07-20,10535.75,-1,-102.80999999999949,-0.9663901881457594,2019,7,20,10674.014516129033,-1
1043,2019-07-21,10764.9,1,229.14999999999964,2.1749756780485456,2019,7,21,10674.014516129033,1
1044,2019-07-22,10587.41,-1,-177.48999999999978,-1.6487844754712055,2019,7,22,10674.014516129033,-1
1045,2019-07-23,10323.62,-1,-263.78999999999905,-2.491544202028627,2019,7,23,10674.014516129033,-1
1046,2019-07-24,9844.3,-1,-479.3200000000015,-4.6429450134739705,2019,7,24,10674.014516129033,-1
1047,2019-07-25,9772.17,-1,-72.1299999999992,-0.7327082677285252,2019,7,25,10674.014516129033,-1
1048,2019-07-26,9875.17,1,103.0,1.0540135916587616,2019,7,26,10674.014516129033,-1
1049,2019-07-27,9848.65,-1,-26.520000000000437,-0.2685523388458167,2019,7,27,10674.014516129033,-1
1050,2019-07-28,9473.99,-1,-374.65999999999985,-3.8041762068912988,2019,7,28,10674.014516129033,-1
1051,2019-07-29,9530.0,1,56.01000000000022,0.591197584122426,2019,7,29,10674.014516129033,-1
1052,2019-07-30,9501.33,-1,-28.670000000000073,-0.30083945435467024,2019,7,30,10674.014516129033,-1
1053,2019-07-31,9589.13,1,87.79999999999927,0.9240811549540883,2019,7,31,10674.014516129033,-1
1054,2019-08-01,10084.7,1,495.5700000000015,5.168039227750604,2019,8,1,10648.527096774193,-1
1055,2019-08-02,10407.17,1,322.46999999999935,3.1976161908633802,2019,8,2,10648.527096774193,-1
1056,2019-08-03,10529.55,1,122.3799999999992,1.1759200628028483,2019,8,3,10648.527096774193,-1
1057,2019-08-04,10814.57,1,285.02000000000044,2.706858317781866,2019,8,4,10648.527096774193,1
1058,2019-08-05,10980.23,1,165.65999999999985,1.5318223470743622,2019,8,5,10648.527096774193,1
1059,2019-08-06,11787.99,1,807.7600000000002,7.356494353943408,2019,8,6,10648.527096774193,1
1060,2019-08-07,11465.67,-1,-322.3199999999997,-2.7343083935429173,2019,8,7,10648.527096774193,1
1061,2019-08-08,11960.82,1,495.14999999999964,4.31854396646685,2019,8,8,10648.527096774193,1
1062,2019-08-09,11996.41,1,35.590000000000146,0.2975548499183178,2019,8,9,10648.527096774193,1
1063,2019-08-10,11856.64,-1,-139.77000000000044,-1.1650985586521339,2019,8,10,10648.527096774193,1
1064,2019-08-11,11282.22,-1,-574.4200000000001,-4.844711486559431,2019,8,11,10648.527096774193,1
1065,2019-08-12,11566.84,1,284.6200000000008,2.522730455530922,2019,8,12,10648.527096774193,1
1066,2019-08-13,11386.26,-1,-180.57999999999993,-1.5611869793305686,2019,8,13,10648.527096774193,1
1067,2019-08-14,10858.12,-1,-528.1399999999994,-4.638397507170918,2019,8,14,10648.527096774193,1
1068,2019-08-15,10016.96,-1,-841.1600000000017,-7.746829101170382,2019,8,15,10648.527096774193,-1
