,Date,Value,roi_x,roi_Value_x,roi_Value_percent_x,month_mean_Value_x,month_roi_x,USD (PM),roi_y,roi_Value_y,roi_Value_percent_y,month_mean_Value_y,month_roi_y,buy_Value,sale_Value,buy_USD (PM),sale_USD (PM),new_roi_bitcoin,new_roi_gold,have_money,deal_bitcoin,deal_gold,have_bitcoin,have_gold
1319,2020-04-22,6852.52,1.0,12.280000000000657,0.1795258645895561,7148.318333333333,-1,1710.55,1.0,28.5,1.6943610475312862,1682.9299999999998,1.0,6989.5704000000005,6715.4696,1727.6555,1693.4444999999998,-261.5751999999993,-5.426000000000158,346262.11428417114,0.0,0.0,0.0,0
1320,2020-04-23,7130.99,1.0,278.46999999999935,4.063760485193758,7148.318333333333,-1,1736.25,1.0,25.700000000000045,1.5024407354359737,1682.9299999999998,1.0,7273.6098,6988.370199999999,1753.6125,1718.8875,-1.2002000000011321,-8.768000000000029,0.0,47.60526393430826,0.0,0.0,0
1321,2020-04-24,7477.6,1.0,346.6100000000006,4.860615426469544,7148.318333333333,1,1715.9,-1.0,-20.34999999999991,-1.1720662347012183,1682.9299999999998,1.0,7627.152000000001,7328.048,1733.0590000000002,1698.741,54.4381999999996,-54.87149999999997,0.0,-47.60526393430826,0.0,0.0,0
1322,2020-04-25,7507.08,1.0,29.479999999999563,0.3942441425056109,7148.318333333333,1,1715.9,0.0,0.0,0.0,1682.9299999999998,1.0,7657.2216,7356.9384,1733.0590000000002,1698.741,-270.21360000000095,-34.31800000000021,348853.65916327975,0.0,0.0,0.0,0
1323,2020-04-26,7549.52,1.0,42.44000000000051,0.5653329923219216,7148.318333333333,1,1715.9,0.0,0.0,0.0,1682.9299999999998,1.0,7700.510400000001,7398.5296,1733.0590000000002,1698.741,-258.692,-34.31800000000021,348853.65916327975,0.0,0.0,0.0,0
1324,2020-04-27,7699.27,1.0,149.75,1.9835698163591853,7148.318333333333,1,1714.95,-1.0,-0.9500000000000456,-0.0553645317326211,1682.9299999999998,1.0,7853.255400000001,7545.2846,1732.0995,1697.8005,-155.22580000000107,-35.25850000000014,348853.65916327975,0.0,0.0,0.0,0
1325,2020-04-28,7790.66,1.0,91.38999999999942,1.186995650236963,7148.318333333333,1,1691.55,-1.0,-23.40000000000009,-1.364471267383894,1682.9299999999998,1.0,7946.4732,7634.846799999999,1708.4655,1674.6345,-218.40860000000157,-57.465000000000146,348853.65916327975,0.0,0.0,0.0,0
1326,2020-04-29,7765.33,-1.0,-25.329999999999927,-0.3251329155681281,7148.318333333333,1,1703.35,1.0,11.799999999999956,0.6975850551269519,1682.9299999999998,1.0,7920.6366,7610.0234,1720.3835,1686.3165,-336.4498000000003,-22.149000000000115,0.0,44.043639012965166,0.0,0.0,0
1327,2020-04-30,8777.63,1.0,1012.2999999999992,13.036149139830494,7148.318333333333,1,1702.75,-1.0,-0.599999999999909,-0.0352247042592484,1682.9299999999998,1.0,8953.1826,8602.077399999998,1719.7775,1685.7225,681.4407999999985,-34.66099999999983,0.0,-44.043639012965166,0.0,0.0,0
1328,2020-05-01,8628.77,-1.0,-148.85999999999876,-1.695901968982502,9232.087741935484,-1,1686.25,-1.0,-16.5,-0.9690207018059024,1716.3815789473683,-1.0,8801.3454,8456.1946,1703.1125,1669.3875,-496.9879999999994,-50.38999999999987,378866.7917671859,0.0,0.0,0.0,0
1329,2020-05-02,8824.66,1.0,195.88999999999945,2.2701960997917365,9232.087741935484,-1,1686.25,0.0,0.0,0.0,1716.3815789473683,-1.0,9001.1532,8648.166799999999,1703.1125,1669.3875,-153.1786000000011,-33.72499999999991,378866.7917671859,0.0,0.0,0.0,0
1330,2020-05-03,8973.82,1.0,149.15999999999983,1.690263420913665,9232.087741935484,-1,1686.25,0.0,0.0,0.0,1716.3815789473683,-1.0,9153.2964,8794.3436,1703.1125,1669.3875,-206.8096000000005,-33.72499999999991,378866.7917671859,0.0,0.0,0.0,0
1331,2020-05-04,8903.95,-1.0,-69.86999999999898,-0.7785981889540796,9232.087741935484,-1,1709.1,1.0,22.84999999999991,1.3550778354336492,1716.3815789473683,-1.0,9082.029,8725.871000000001,1726.191,1692.0089999999998,-427.42539999999826,-11.103500000000167,378866.7917671859,0.0,0.0,0.0,0
1332,2020-05-05,8885.93,-1.0,-18.02000000000044,-0.2023820888482127,9232.087741935484,-1,1699.55,-1.0,-9.549999999999956,-0.558773623544553,1716.3815789473683,-1.0,9063.6486,8708.2114,1716.5455,1682.5545,-373.8176000000003,-43.63650000000007,378866.7917671859,0.0,0.0,0.0,0
1333,2020-05-06,9030.96,1.0,145.02999999999884,1.6321307955385518,9232.087741935484,-1,1691.5,-1.0,-8.049999999999955,-0.4736547909740787,1716.3815789473683,-1.0,9211.5792,8850.340799999998,1708.415,1674.585,-213.30780000000232,-41.96049999999991,378866.7917671859,0.0,0.0,0.0,0
1334,2020-05-07,9170.79,1.0,139.83000000000175,1.5483403757740235,9232.087741935484,-1,1704.05,1.0,12.549999999999956,0.7419450192137129,1716.3815789473683,-1.0,9354.205800000002,8987.3742,1721.0905,1687.0095,-224.20499999999993,-21.405500000000075,0.0,40.50229382030336,0.0,0.0,0
1335,2020-05-08,10002.48,1.0,831.6899999999987,9.068902460965726,9232.087741935484,1,1704.05,0.0,0.0,0.0,1716.3815789473683,-1.0,10202.5296,9802.4304,1721.0905,1687.0095,448.22459999999774,-34.08100000000013,0.0,-40.50229382030336,0.0,0.0,0
1336,2020-05-09,9821.8,-1.0,-180.6800000000003,-1.806352024697878,9232.087741935484,1,1704.05,0.0,0.0,0.0,1716.3815789473683,-1.0,10018.235999999999,9625.364,1721.0905,1687.0095,-577.1656000000003,-34.08100000000013,397020.9162138737,0.0,0.0,0.0,0
1337,2020-05-10,9527.39,-1.0,-294.40999999999985,-2.997515730314198,9232.087741935484,1,1704.05,0.0,0.0,0.0,1716.3815789473683,-1.0,9717.9378,9336.8422,1721.0905,1687.0095,-681.3937999999998,-34.08100000000013,397020.9162138737,0.0,0.0,0.0,0
1338,2020-05-11,8754.46,-1.0,-772.9300000000003,-8.112715024786436,9232.087741935484,-1,1702.75,-1.0,-1.2999999999999543,-0.0762888412898655,1716.3815789473683,-1.0,8929.5492,8579.370799999999,1719.7775,1685.7225,-1138.567000000001,-35.36799999999994,397020.9162138737,0.0,0.0,0.0,0
1339,2020-05-12,8617.25,-1.0,-137.20999999999913,-1.5673154026633185,9232.087741935484,-1,1702.4,-1.0,-0.349999999999909,-0.0205549845837562,1716.3815789473683,-1.0,8789.595,8444.905,1719.4240000000002,1685.376,-484.6441999999988,-34.40149999999994,397020.9162138737,0.0,0.0,0.0,0
1340,2020-05-13,8814.53,1.0,197.28000000000063,2.2893614552206407,9232.087741935484,-1,1708.4,1.0,6.0,0.3524436090225564,1716.3815789473683,-1.0,8990.820600000001,8638.2394,1725.4840000000002,1691.316,-151.35559999999896,-28.108000000000175,0.0,44.15847383428757,0.0,0.0,0
1341,2020-05-14,9305.93,1.0,491.3999999999997,5.574886012073243,9232.087741935484,1,1731.6,1.0,23.19999999999981,1.3579957855303102,1716.3815789473683,1.0,9492.0486,9119.8114,1748.916,1714.2839999999999,128.99079999999958,-11.200000000000273,0.0,0.0,0.0,44.15847383428757,0
1342,2020-05-15,9790.31,1.0,484.3799999999992,5.205068166212288,9232.087741935484,1,1735.35,1.0,3.75,0.2165627165627165,1716.3815789473683,1.0,9986.1162,9594.503799999999,1752.7034999999998,1717.9965,102.45519999999851,-30.91949999999997,0.0,-44.15847383428757,0.0,0.0,0
1343,2020-05-16,9303.59,-1.0,-486.71999999999935,-4.971446256553668,9232.087741935484,1,1735.35,0.0,0.0,0.0,1716.3815789473683,1.0,9489.6618,9117.5182,1752.7034999999998,1717.9965,-868.598,-34.70699999999988,423678.6450052726,0.0,0.0,0.0,0
1344,2020-05-17,9385.7,1.0,82.11000000000058,0.8825625376870712,9232.087741935484,1,1735.35,0.0,0.0,0.0,1716.3815789473683,1.0,9573.414,9197.986,1752.7034999999998,1717.9965,-291.6757999999991,-34.70699999999988,423678.6450052726,0.0,0.0,0.0,0
1345,2020-05-18,9669.4,1.0,283.6999999999989,3.022683443962612,9232.087741935484,1,1734.7,-1.0,-0.6499999999998636,-0.0374564208949124,1716.3815789473683,1.0,9862.788,9476.011999999999,1752.047,1717.353,-97.40200000000186,-35.35049999999978,423678.6450052726,0.0,0.0,0.0,0
1346,2020-05-19,9719.37,1.0,49.97000000000117,0.5167849090946818,9232.087741935484,1,1737.95,1.0,3.25,0.1873522799331296,1716.3815789473683,1.0,9913.7574,9524.982600000001,1755.3295,1720.5705,-337.8053999999993,-31.476499999999987,423678.6450052726,0.0,0.0,0.0,0
1347,2020-05-20,9785.74,1.0,66.36999999999898,0.6828631896923255,9232.087741935484,1,1748.3,1.0,10.349999999999907,0.5955292154549848,1716.3815789473683,1.0,9981.4548,9590.0252,1765.783,1730.817,-323.7322000000004,-24.512500000000045,423678.6450052726,0.0,0.0,0.0,0
1348,2020-05-21,9510.67,-1.0,-275.0699999999997,-2.810926920192032,9232.087741935484,1,1724.9,-1.0,-23.399999999999864,-1.3384430589715646,1716.3815789473683,1.0,9700.8834,9320.4566,1742.1490000000001,1707.651,-660.9982,-58.131999999999834,423678.6450052726,0.0,0.0,0.0,0
1349,2020-05-22,9057.57,-1.0,-453.1000000000004,-4.764122822051447,9232.087741935484,-1,1733.55,1.0,8.649999999999864,0.5014783465708077,1716.3815789473683,1.0,9238.7214,8876.418599999999,1750.8854999999999,1716.2145,-824.4648000000016,-25.93450000000007,423678.6450052726,0.0,0.0,0.0,0
1350,2020-05-23,9167.26,1.0,109.69000000000052,1.2110312147739462,9232.087741935484,-1,1733.55,0.0,0.0,0.0,1716.3815789473683,1.0,9350.6052,8983.9148,1750.8854999999999,1716.2145,-254.8065999999999,-34.67099999999982,423678.6450052726,0.0,0.0,0.0,0
1351,2020-05-24,9178.32,1.0,11.05999999999949,0.1206467363203344,9232.087741935484,-1,1733.55,0.0,0.0,0.0,1716.3815789473683,1.0,9361.8864,8994.7536,1750.8854999999999,1716.2145,-355.85159999999996,-34.67099999999982,423678.6450052726,0.0,0.0,0.0,0
1352,2020-05-25,8730.73,-1.0,-447.59000000000015,-4.876600510768856,9232.087741935484,-1,1733.55,0.0,0.0,0.0,1716.3815789473683,1.0,8905.3446,8556.115399999999,1750.8854999999999,1716.2145,-805.7710000000006,-34.67099999999982,423678.6450052726,0.0,0.0,0.0,0
1353,2020-05-26,8899.66,1.0,168.9300000000003,1.9348897514869925,9232.087741935484,-1,1720.25,-1.0,-13.299999999999956,-0.7672117908338355,1716.3815789473683,1.0,9077.6532,8721.666799999999,1737.4525,1703.0475,-183.6778000000013,-47.837999999999965,423678.6450052726,0.0,0.0,0.0,0
1354,2020-05-27,8842.85,-1.0,-56.80999999999949,-0.638338992725559,9232.087741935484,-1,1694.6,-1.0,-25.65000000000009,-1.4910623455893093,1716.3815789473683,-1.0,9019.707,8665.993,1711.5459999999998,1677.654,-411.66020000000026,-59.798500000000104,423678.6450052726,0.0,0.0,0.0,0
1355,2020-05-28,9197.54,1.0,354.6900000000005,4.011037165619688,9232.087741935484,-1,1717.35,1.0,22.75,1.34249970494512,1716.3815789473683,1.0,9381.490800000001,9013.5892,1734.5235,1700.1764999999998,-6.117799999999988,-11.369500000000016,423678.6450052726,0.0,0.0,0.0,0
1356,2020-05-29,9569.21,1.0,371.6699999999983,4.040971825074946,9232.087741935484,1,1728.7,1.0,11.350000000000136,0.6609019710600714,1716.3815789473683,1.0,9760.5942,9377.825799999999,1745.987,1711.413,-3.665000000002692,-23.110500000000002,423678.6450052726,0.0,0.0,0.0,0
1357,2020-05-30,9425.98,-1.0,-143.22999999999956,-1.4967797759689627,9232.087741935484,1,1728.7,0.0,0.0,0.0,1732.2181818181818,-1.0,9614.4996,9237.4604,1745.987,1711.413,-523.1337999999996,-34.57400000000007,423678.6450052726,0.0,0.0,0.0,0
1358,2020-05-31,9698.1,1.0,272.1200000000008,2.886914676245873,9232.087741935484,1,1728.7,0.0,0.0,0.0,1732.2181818181818,-1.0,9892.062,9504.138,1745.987,1711.413,-110.36159999999836,-34.57400000000007,423678.6450052726,0.0,0.0,0.0,0
1359,2020-06-01,9450.84,-1.0,-247.26000000000025,-2.549571565564391,9490.444,-1,1730.6,1.0,1.899999999999864,0.1099091803088947,1732.2181818181818,-1.0,9639.8568,9261.8232,1747.906,1713.2939999999999,-630.2387999999992,-32.69300000000021,0.0,43.95071978717284,0.0,0.0,0
1360,2020-06-02,10204.23,1.0,753.3899999999994,7.971672359282343,9490.444,1,1742.15,1.0,11.550000000000182,0.6673985900843744,1732.2181818181818,1.0,10408.3146,10000.1454,1759.5715,1724.7285000000002,360.28859999999986,-23.17749999999978,0.0,-43.95071978717284,0.0,0.0,0
1361,2020-06-03,9525.57,-1.0,-678.6599999999999,-6.6507712977853295,9490.444,1,1705.35,-1.0,-36.80000000000018,-2.1123324627615405,1732.2181818181818,-1.0,9716.0814,9335.0586,1722.4035,1688.2965,-1073.2559999999994,-71.27500000000009,439513.5883063854,0.0,0.0,0.0,0
1362,2020-06-04,9658.04,1.0,132.47000000000116,1.3906779331840633,9490.444,1,1700.05,-1.0,-5.2999999999999545,-0.3107866420382886,1732.2181818181818,-1.0,9851.2008,9464.879200000001,1717.0505,1683.0494999999999,-251.2021999999979,-39.35400000000004,439513.5883063854,0.0,0.0,0.0,0
1363,2020-06-05,9794.56,1.0,136.51999999999862,1.4135373222724137,9490.444,1,1683.45,-1.0,-16.59999999999991,-0.9764418693567783,1732.2181818181818,-1.0,9990.4512,9598.6688,1700.2845,1666.6155,-252.53200000000106,-50.434999999999945,439513.5883063854,0.0,0.0,0.0,0
1364,2020-06-06,9623.75,-1.0,-170.8099999999995,-1.7439272412441142,9490.444,1,1683.45,0.0,0.0,0.0,1732.2181818181818,-1.0,9816.225,9431.275,1700.2845,1666.6155,-559.1761999999999,-33.66899999999987,439513.5883063854,0.0,0.0,0.0,0
1365,2020-06-07,9670.43,1.0,46.68000000000029,0.4850500064943529,9490.444,1,1683.45,0.0,0.0,0.0,1732.2181818181818,-1.0,9863.838600000001,9477.0214,1700.2845,1666.6155,-339.20360000000073,-33.66899999999987,439513.5883063854,0.0,0.0,0.0,0
1366,2020-06-08,9753.85,1.0,83.42000000000007,0.8626296865806389,9490.444,1,1690.35,1.0,6.899999999999864,0.4098725830882926,1732.2181818181818,-1.0,9948.927,9558.773000000001,1707.2535,1673.4464999999998,-305.0655999999999,-26.838000000000193,439513.5883063854,0.0,0.0,0.0,0
1367,2020-06-09,9782.59,1.0,28.73999999999978,0.2946528806573792,9490.444,1,1713.5,1.0,23.15000000000009,1.3695388529002923,1732.2181818181818,-1.0,9978.2418,9586.9382,1730.635,1696.365,-361.9887999999992,-10.888500000000022,439513.5883063854,0.0,0.0,0.0,0
1368,2020-06-10,9775.15,-1.0,-7.440000000000509,-0.0760534786799866,9490.444,1,1722.05,1.0,8.549999999999955,0.4989786985701753,1732.2181818181818,-1.0,9970.653,9579.646999999999,1739.2704999999999,1704.8295,-398.59480000000076,-25.805499999999938,439513.5883063854,0.0,0.0,0.0,0
1369,2020-06-11,9892.13,1.0,116.97999999999956,1.1967079789056905,9490.444,1,1738.25,1.0,16.200000000000045,0.9407392352138466,1732.2181818181818,1.0,10089.9726,9694.2874,1755.6325,1720.8675,-276.365600000001,-18.402999999999793,439513.5883063854,0.0,0.0,0.0,0
1370,2020-06-12,9286.42,-1.0,-605.7099999999991,-6.123150423619577,9490.444,-1,1733.5,-1.0,-4.75,-0.2732633395656551,1732.2181818181818,1.0,9472.1484,9100.6916,1750.835,1716.165,-989.280999999999,-39.46749999999997,439513.5883063854,0.0,0.0,0.0,0
1371,2020-06-13,9459.97,1.0,173.54999999999927,1.868857966794516,9490.444,-1,1733.5,0.0,0.0,0.0,1732.2181818181818,-1.0,9649.169399999999,9270.7706,1750.835,1716.165,-201.3778000000002,-34.67000000000007,439513.5883063854,0.0,0.0,0.0,0
1372,2020-06-14,9473.5,1.0,13.530000000000657,0.1430237093775208,9490.444,-1,1733.5,0.0,0.0,0.0,1732.2181818181818,-1.0,9662.97,9284.03,1750.835,1716.165,-365.1393999999982,-34.67000000000007,439513.5883063854,0.0,0.0,0.0,0
1373,2020-06-15,9330.07,-1.0,-143.4300000000003,-1.5140127724705787,9490.444,-1,1710.45,-1.0,-23.049999999999955,-1.329679838477067,1732.2181818181818,-1.0,9516.6714,9143.4686,1727.5545,1693.3455000000001,-519.5013999999992,-57.48949999999991,439513.5883063854,0.0,0.0,0.0,0
1374,2020-06-16,9426.7,1.0,96.63000000000102,1.0356835479262323,9490.444,-1,1719.85,1.0,9.399999999999864,0.549562980502199,1732.2181818181818,-1.0,9615.234,9238.166000000001,1737.0484999999999,1702.6515,-278.5053999999982,-24.90300000000002,439513.5883063854,0.0,0.0,0.0,0
1375,2020-06-17,9526.0,1.0,99.29999999999929,1.0533909003150548,9490.444,1,1724.35,1.0,4.5,0.2616507253539553,1732.2181818181818,-1.0,9716.52,9335.48,1741.5935,1707.1064999999999,-279.7540000000008,-29.942000000000007,439513.5883063854,0.0,0.0,0.0,0
1376,2020-06-18,9454.81,-1.0,-71.19000000000051,-0.7473231156833982,9490.444,-1,1719.5,-1.0,-4.849999999999909,-0.281265404355259,1732.2181818181818,-1.0,9643.9062,9265.7138,1736.695,1702.305,-450.8062000000009,-39.288499999999885,439513.5883063854,0.0,0.0,0.0,0
1377,2020-06-19,9380.03,-1.0,-74.77999999999884,-0.790920177137339,9490.444,-1,1734.75,1.0,15.25,0.8868857225937773,1732.2181818181818,1.0,9567.6306,9192.4294,1752.0975,1717.4025,-451.47679999999855,-19.292500000000018,439513.5883063854,0.0,0.0,0.0,0
1378,2020-06-20,9300.15,-1.0,-79.88000000000102,-0.8515964234656073,9490.444,-1,1734.75,0.0,0.0,0.0,1732.2181818181818,1.0,9486.153,9114.146999999999,1752.0975,1717.4025,-453.4836000000014,-34.695000000000164,439513.5883063854,0.0,0.0,0.0,0
1379,2020-06-21,9357.43,1.0,57.280000000000655,0.6159040445584282,9490.444,-1,1734.75,0.0,0.0,0.0,1732.2181818181818,1.0,9544.5786,9170.2814,1752.0975,1717.4025,-315.8716000000004,-34.695000000000164,439513.5883063854,0.0,0.0,0.0,0
1380,2020-06-22,9284.78,-1.0,-72.64999999999964,-0.7763883886921904,9490.444,-1,1761.85,1.0,27.09999999999991,1.562184752846226,1732.2181818181818,1.0,9470.475600000002,9099.0844,1779.4685,1744.2314999999999,-445.494200000001,-7.866000000000213,0.0,46.40881903611951,0.0,0.0,0
1381,2020-06-23,9691.9,1.0,407.119999999999,4.384810410155103,9490.444,1,1768.9,1.0,7.050000000000182,0.40014757215428,1732.2181818181818,1.0,9885.738,9498.062,1786.5890000000002,1751.211,27.58639999999832,-28.257499999999936,0.0,-46.40881903611951,0.0,0.0,0
1382,2020-06-24,9621.49,-1.0,-70.40999999999985,-0.7264829393617336,9490.444,1,1766.05,-1.0,-2.8500000000001364,-0.1611170784103192,1732.2181818181818,1.0,9813.9198,9429.0602,1783.7105,1748.3895,-456.6777999999995,-38.19950000000017,440793.84055184334,0.0,0.0,0.0,0
1383,2020-06-25,9276.58,-1.0,-344.90999999999985,-3.5847878031365186,9490.444,-1,1756.55,-1.0,-9.5,-0.5379236148466917,1732.2181818181818,1.0,9462.1116,9091.0484,1774.1154999999999,1738.9845,-722.8714,-44.725999999999885,440793.84055184334,0.0,0.0,0.0,0
1384,2020-06-26,9240.85,-1.0,-35.72999999999956,-0.3851634977545557,9490.444,-1,1747.6,-1.0,-8.950000000000045,-0.5095215052233096,1732.2181818181818,1.0,9425.667000000001,9056.033,1765.076,1730.1239999999998,-406.07860000000073,-43.99150000000009,440793.84055184334,0.0,0.0,0.0,0
1385,2020-06-27,9154.45,-1.0,-86.39999999999964,-0.9349789250988776,9490.444,-1,1747.6,0.0,0.0,0.0,1732.2181818181818,1.0,9337.539,8971.361,1765.076,1730.1239999999998,-454.3060000000005,-34.952000000000226,440793.84055184334,0.0,0.0,0.0,0
1386,2020-06-28,9004.23,-1.0,-150.22000000000116,-1.6409505759494143,9490.444,-1,1747.6,0.0,0.0,0.0,1732.2181818181818,1.0,9184.3146,8824.1454,1765.076,1730.1239999999998,-513.3936000000012,-34.952000000000226,440793.84055184334,0.0,0.0,0.0,0
1387,2020-06-29,9127.47,1.0,123.23999999999978,1.3686900490102962,9490.444,-1,1771.6,1.0,24.0,1.3733119707026782,1732.2181818181818,1.0,9310.0194,8944.9206,1789.316,1753.8839999999998,-239.39400000000023,-11.192000000000235,440793.84055184334,0.0,0.0,0.0,0
1388,2020-06-30,9185.35,1.0,57.88000000000102,0.634129720503064,9490.444,-1,1768.1,-1.0,-3.5,-0.1975615263039061,1732.2181818181818,1.0,9369.057,9001.643,1785.781,1750.4189999999999,-308.3763999999992,-38.89700000000016,440793.84055184334,0.0,0.0,0.0,0
1389,2020-07-01,9133.97,-1.0,-51.38000000000102,-0.5593689951934441,9526.257096774192,-1,1771.05,1.0,2.950000000000045,0.1668457666421608,1843.3130434782609,-1.0,9316.6494,8951.290599999998,1788.7604999999999,1753.3395,-417.76640000000225,-32.441499999999905,440793.84055184334,0.0,0.0,0.0,0
1390,2020-07-02,9236.38,1.0,102.40999999999984,1.1211992156751105,9526.257096774192,-1,1777.45,1.0,6.400000000000091,0.3613675503232597,1843.3130434782609,-1.0,9421.1076,9051.652399999999,1795.2245,1759.6755,-264.9970000000012,-29.08499999999981,440793.84055184334,0.0,0.0,0.0,0
1391,2020-07-03,9087.98,-1.0,-148.39999999999964,-1.6066900668876731,9526.257096774192,-1,1772.9,-1.0,-4.5499999999999545,-0.2559846971785397,1843.3130434782609,-1.0,9269.739599999999,8906.2204,1790.6290000000001,1755.171,-514.8871999999992,-40.053499999999985,440793.84055184334,0.0,0.0,0.0,0
1392,2020-07-04,9072.42,-1.0,-15.55999999999949,-0.1712151655263269,9526.257096774192,-1,1772.9,0.0,0.0,0.0,1843.3130434782609,-1.0,9253.8684,8890.9716,1790.6290000000001,1755.171,-378.7679999999982,-35.458000000000084,440793.84055184334,0.0,0.0,0.0,0
1393,2020-07-05,9131.31,1.0,58.88999999999942,0.6491101602438977,9526.257096774192,-1,1772.9,0.0,0.0,0.0,1843.3130434782609,-1.0,9313.9362,8948.683799999999,1790.6290000000001,1755.171,-305.1846000000005,-35.458000000000084,440793.84055184334,0.0,0.0,0.0,0
1394,2020-07-06,9089.09,-1.0,-42.21999999999935,-0.4623652028022195,9526.257096774192,-1,1787.9,1.0,15.0,0.8460714084268711,1843.3130434782609,-1.0,9270.8718,8907.3082,1805.779,1770.0210000000002,-406.6280000000006,-20.607999999999947,440793.84055184334,0.0,0.0,0.0,0
1395,2020-07-07,9348.91,1.0,259.8199999999997,2.858592004260049,9526.257096774192,-1,1789.55,1.0,1.6499999999998636,0.0922870406622218,1843.3130434782609,-1.0,9535.8882,9161.9318,1807.4455,1771.6544999999999,-108.94000000000051,-34.124500000000126,440793.84055184334,0.0,0.0,0.0,0
1396,2020-07-08,9256.23,-1.0,-92.68000000000028,-0.9913455151456192,9526.257096774192,-1,1811.1,1.0,21.549999999999955,1.2042133497247889,1843.3130434782609,-1.0,9441.3546,9071.105399999999,1829.211,1792.9889999999998,-464.78280000000086,-14.456500000000233,440793.84055184334,0.0,0.0,0.0,0
1397,2020-07-09,9440.07,1.0,183.8400000000001,1.986121779601416,9526.257096774192,-1,1812.1,1.0,1.0,0.0552150626690961,1843.3130434782609,-1.0,9628.8714,9251.2686,1830.221,1793.9789999999998,-190.08600000000115,-35.2320000000002,440793.84055184334,0.0,0.0,0.0,0
1398,2020-07-10,9238.04,-1.0,-202.02999999999884,-2.140132435458624,9526.257096774192,-1,1803.1,-1.0,-9.0,-0.4966613321560621,1843.3130434782609,-1.0,9422.8008,9053.2792,1821.1309999999999,1785.069,-575.5921999999991,-45.152000000000044,440793.84055184334,0.0,0.0,0.0,0
1399,2020-07-11,9287.4,1.0,49.35999999999876,0.5343124732085892,9526.257096774192,-1,1803.1,0.0,0.0,0.0,1843.3130434782609,-1.0,9473.148,9101.652,1821.1309999999999,1785.069,-321.14880000000085,-36.0619999999999,440793.84055184334,0.0,0.0,0.0,0
1400,2020-07-12,9235.96,-1.0,-51.44000000000051,-0.553868682300757,9526.257096774192,-1,1803.1,0.0,0.0,0.0,1843.3130434782609,-1.0,9420.679199999999,9051.2408,1821.1309999999999,1785.069,-421.90719999999965,-36.0619999999999,440793.84055184334,0.0,0.0,0.0,0
1401,2020-07-13,9295.9,1.0,59.94000000000051,0.6489850540712662,9526.257096774192,-1,1807.5,1.0,4.400000000000091,0.2440241805778987,1843.3130434782609,-1.0,9481.818,9109.982,1825.575,1789.425,-310.6971999999987,-31.705999999999904,440793.84055184334,0.0,0.0,0.0,0
1402,2020-07-14,9238.13,-1.0,-57.77000000000044,-0.6214567712647558,9526.257096774192,-1,1801.9,-1.0,-5.599999999999909,-0.309820193637616,1843.3130434782609,-1.0,9422.8926,9053.3674,1819.919,1783.881,-428.4506000000001,-41.69399999999996,440793.84055184334,0.0,0.0,0.0,0
1403,2020-07-15,9254.52,1.0,16.390000000001237,0.1774168581736914,9526.257096774192,-1,1804.6,1.0,2.699999999999818,0.1498418336200576,1843.3130434782609,-1.0,9439.610400000001,9069.4296,1822.646,1786.5539999999999,-353.46299999999974,-33.36500000000024,440793.84055184334,0.0,0.0,0.0,0
1404,2020-07-16,9193.51,-1.0,-61.01000000000022,-0.6592454281799619,9526.257096774192,-1,1807.7,1.0,3.1000000000001364,0.1717832206583252,1843.3130434782609,-1.0,9377.3802,9009.6398,1825.777,1789.623,-429.97060000000056,-33.02299999999991,440793.84055184334,0.0,0.0,0.0,0
1405,2020-07-17,9131.0,-1.0,-62.51000000000022,-0.6799361723650729,9526.257096774192,-1,1807.35,-1.0,-0.3500000000001364,-0.0193616197377958,1843.3130434782609,-1.0,9313.62,8948.38,1825.4234999999999,1789.2765,-429.0002000000004,-36.5005000000001,440793.84055184334,0.0,0.0,0.0,0
1406,2020-07-18,9154.19,1.0,23.19000000000051,0.2539699923338135,9526.257096774192,-1,1807.35,0.0,0.0,0.0,1843.3130434782609,-1.0,9337.2738,8971.1062,1825.4234999999999,1789.2765,-342.51380000000063,-36.146999999999935,440793.84055184334,0.0,0.0,0.0,0
1407,2020-07-19,9174.71,1.0,20.519999999998618,0.2241596471124,9526.257096774192,-1,1807.35,0.0,0.0,0.0,1843.3130434782609,-1.0,9358.2042,8991.215799999998,1825.4234999999999,1789.2765,-346.0580000000027,-36.146999999999935,440793.84055184334,0.0,0.0,0.0,0
1408,2020-07-20,9214.66,1.0,39.95000000000073,0.4354361064273501,9526.257096774192,-1,1815.65,1.0,8.300000000000182,0.4592358978615201,1843.3130434782609,-1.0,9398.9532,9030.3668,1833.8065000000001,1797.4935,-327.83740000000034,-27.929999999999836,440793.84055184334,0.0,0.0,0.0,0
1409,2020-07-21,9163.87,-1.0,-50.789999999999054,-0.5511869130277086,9526.257096774192,-1,1842.55,1.0,26.899999999999864,1.481563076584136,1843.3130434782609,-1.0,9347.147400000002,8980.5926,1860.9755,1824.1245,-418.3606,-9.682000000000244,440793.84055184334,0.0,0.0,0.0,0
1410,2020-07-22,9392.66,1.0,228.78999999999905,2.496652615106925,9526.257096774192,-1,1852.4,1.0,9.850000000000136,0.5345852215679432,1843.3130434782609,1.0,9580.5132,9204.8068,1870.9240000000002,1833.876,-142.34060000000136,-27.099500000000035,440793.84055184334,0.0,0.0,0.0,0
